V_COD_ESTA,V_COD_TIPO,V_COD_ANESTA,V_NOM_ESTA,V_COD_CUEN,V_COD_CATE,V_COD_PROV,V_COD_DEP,V_COD_DIST,V_COD_ENTI,V_COD_DRE,N_LON_GRAD,N_LON_MIN,N_LON_SEG,N_LON_SIG,N_LAT_GRAD,N_ALT_MTS,N_LAT_MIN,N_LAT_SEG,N_LAT_SIG,V_COD_COND,V_SUB_ESTA,V_CLAS_ESTA,V_COD_ZONA,V_COD_CUENCA,V_NOM_CUENCA,V_COD_POSTAL,N_MIN_HELADA,N_MAX_HELADA
109065,M,155404,LLANGANUCO,14,15,,,,SEN,,,,,-77.650280,,"3,940",,,-9.083610,C,C,CON,,,,,,
106053,M,000341,LLAMA,07,11,,,,SEN,,,,,-79.122620,,"2,096",,,-6.514430,F,C,CON,,,,,,
112113,M,155501,LOS NOGALES,08,15,,,,SEN,,,,,-74.683610,,"2,800",,,-12.383610,C,C,CON,,,,,,
114034,M,000761,LLALLY,02,11,,,,SEN,,,,,-70.880520,,"3,985",,,-14.952860,F,C,CON,,,,,,
103035,M,000129,LOS PINOS,03,11,,,,SEN,,,,,-80.666940,,72,,,-3.683610,C,C,CON,,,,,,
115068,M,152166,LLACTO SAYAn,44,15,,,,SEN,,,,,-71.250280,,"4,456",,,-15.166940,C,C,CON,,,,,,
110048,M,155102,LLACLLIN,20,15,,,,SEN,,,,,-77.616940,,"3,080",,,-10.066940,C,C,CON,,,,,,
110117,M,155442,LUXOPATA,08,15,,,,SEN,,,,,-76.016940,,"4,531",,,-10.933610,C,C,CON,,,,,,
112148,M,156209,LURICOCHA,08,15,,,,SEN,,,,,-74.233610,,"3,790",,,-12.816940,C,C,CON,,,,,,
220114,M,,MALDONADILLO,03,06,,,,SEN,,,,,-73.723260,,223,,,-10.738040,C,C,CON,,,,,,
210202,M,210202,SEPAHUA,03,06,,,,SEN,,,,,-73.050280,,375,,,-11.150280,C,C,CON,,,,,,
210203,M,210203,MALVINAS,03,06,,,,SEN,,,,,-73.033330,,586,,,-11.851390,P,A,SIA,,,,,,
100009,M,000733,ACARI,37,11,,,,SEN,,,,,-74.616940,,228,,,-15.400280,C,C,CON,,,,,,
100010,M,000644,ACORA,35,11,,,,SEN,,,,,-75.366940,,"2,114",,,-13.783610,C,C,CON,,,,,,
100012,M,000734,ATIQUIPA,00,11,,,,SEN,,,,,-74.366940,,518,,,-15.783610,C,C,CON,,,,,,
100013,M,155283,AYARACRA,08,15,,,,SEN,,,,,-76.450280,,"4,350",,,-10.833610,C,C,CON,,,,,,
100014,M,152301,BALSA PUERTO,06,15,,,,SEN,,,,,-76.583610,,356,,,-5.833610,C,C,CON,,,,,,
100015,M,000362,BAMBAMARCA,11,12,,,,SEN,,,,,-78.518340,,"2,495",,,-6.676550,F,C,CON,,,,,,
100016,M,008331,BOCATOMA,09,15,,,,SEN,,,,,-69.626390,,"4,260",,,-17.580000,C,C,CON,,,,,,
100017,M,000842,BUENA VISTA,44,11,,,,SEN,,,,,-71.116940,,"4,898",,,-15.350280,C,C,CON,,,,,,
100019,M,003304,CAMPANILLA,07,11,,,,SEN,,,,,-76.653110,,316,,,-7.484330,F,C,CON,,,,,,
100020,M,000457,CANCHAN,07,11,,,,SEN,,,,,-76.309620,,"1,986",,,-9.920950,F,C,CON,,,,,,
100021,M,000788,CAPACHICA,00,11,,,,SEN,,,,,-69.842220,,"3,822",,,-15.613440,F,C,CON,,,,,,
100022,M,000891,CHALA,39,11,,,,SEN,,,,,-74.245190,,34,,,-15.865490,P,C,CON,,,,,,
100023,M,140809,CHALA,39,14,,,,COR,,,,,-74.248430,,20,,,-15.866920,C,C,CON,,,,,,
100024,M,006670,CHALLABAMBA,04,11,,,,SEN,,,,,-71.649380,,"2,803",,,-13.217540,F,C,CON,,,,,,
112034,M,000602,CAMPO DE MARTE CGFAP,26,12,,,,SEN,,,,,-77.043220,,124,,,-12.070540,C,C,CON,,,,,,
200307,H,200308,CANAL MIGUEL CHECA,04,06,,,,SEN,,,,,-80.516940,,68,,,-4.683610,C,C,CON,,,,,,
105018,M,152118,CANCHAQUE,05,15,,,,SEN,,,,,-79.600280,,"1,550",,,-5.366940,C,C,CON,,,,,,
117019,M,000876,CANDARAVE,48,11,,,,SEN,,,,,-70.255370,,"3,415",,,-17.267760,F,C,CON,,,,,,
107066,M,153221,CAPACHIQUE,10,15,,,,SEN,,,,,-78.316940,,"2,750",,,-7.850280,C,C,CON,,,,,,
100026,M,000741,CHAPARRA,40,11,,,,SEN,,,,,-73.870890,,"1,033",,,-15.747650,F,C,CON,,,,,,
100027,M,000568,CHAPRIN,07,11,,,,SEN,,,,,-76.180000,,"2,900",,,-10.459440,C,C,CON,,,,,,
112133,M,156109,CARANIA,31,16,,,,SEN,,,,,-75.872150,,"3,840",,,-12.344400,F,C,CON,,,,,,
110031,M,000563,CARHUAMAYO,08,11,,,,SEN,,,,,-76.066940,,"4,131",,,-10.916940,C,C,CON,,,,,,
109053,M,154205,CARPISH,07,15,,,,SEN,,,,,-76.066940,,"2,290",,,-9.666940,C,C,CON,,,,,,
100028,M,000313,CHERREPE,53,11,,,,SEN,,,,,-79.561180,,51,,,-7.118870,F,C,CON,,,,,,
109081,M,109081,CHIMBOTE IMARPE,15,16,,,,CON,,,,,-78.598000,,9,,,-9.075580,P,C,CON,,,,,,
100029,M,158324,CHICHILLAPI,05,15,,,,SEN,,,,,-69.783610,,"4,300",,,-16.933610,C,C,CON,,,,,,
100030,M,006671,CHONTACHACA,06,11,,,,SEN,,,,,-71.467780,,872,,,-13.023890,F,C,CON,,,,,,
221506,H,221506,MAGUNCHAL,09,05,,,,SEN,,,,,-78.188600,,632,,,-5.889800,F,C,CON,,,,,,
105046,M,152210,MAGUNCHAL,09,15,,,,SEN,,,,,-78.189100,,632,,,-5.890400,F,C,CON,,,,,,
100058,M,155295,HUAYLLAY,08,15,,,,SEN,,,,,-76.366940,,"4,310",,,-11.000280,C,C,CON,,,,,,
100059,M,158310,ICHUn,46,11,,,,SEN,,,,,-70.542700,,"3,778",,,-16.141090,F,C,CON,,,,,,
100060,M,000632,ISLA CHINCHA NORTE,51,11,,,,SEN,,,,,-76.387500,,20,,,-13.630310,C,C,CON,,,,,,
100061,M,000531,ISLA DON MARTIN,51,11,,,,SEN,,,,,-77.670000,,8,,,-11.019230,C,C,CON,,,,,,
100062,M,000330,ISLA LOBOS DE AFUERA,51,11,,,,SEN,,,,,-80.715680,,20,,,-6.931070,C,C,CON,,,,,,
100063,M,000295,ISLA LOBOS DE TIERRA,51,11,,,,SEN,,,,,-80.850280,,22,,,-6.450280,C,C,CON,,,,,,
100064,M,000613,ISLA PALOMINO,26,11,,,,SEN,,,,,-77.233140,,60,,,-12.129220,C,C,CON,,,,,,
100065,M,000817,ISLA SOTO,00,11,,,,SEN,,,,,-69.488980,,"3,832",,,-15.562210,F,C,CON,,,,,,
105072,M,000258,HACIENDA VALOR,13,11,,,,SEN,,,,,-78.650280,,407,,,-5.633610,C,C,CON,,,,,,
100066,M,157453,ISLA SOTO,00,15,,,,SEN,,,,,-69.491390,,"3,853",,,-15.559170,C,C,CON,,,,,,
103018,M,151102,HITO BOCANA,02,15,,,,SEN,,,,,-80.183610,,333,,,-3.916940,C,C,CON,,,,,,
109042,M,000418,HUACATAMBO,16,12,,,,SEN,,,,,-78.416670,,35,,,-9.233330,C,C,CON,,,,,,
114055,M,151602,HUAC-HUAS,36,11,,,,SEN,,,,,-74.941000,,"3,180",,,-14.132400,F,C,CON,,,,,,
111043,M,000578,HUALHUAS,08,16,,,,SEN,,,,,-75.233610,,"3,431",,,-11.983610,C,C,CON,,,,,,
100067,M,157416,ISLA TAQUILE,00,15,,,,SEN,,,,,-69.683610,,"3,920",,,-15.766940,C,C,CON,,,,,,
100068,M,000364,JADIBAMBA,11,11,,,,SEN,,,,,-78.400280,,"3,870",,,-6.816940,C,C,CON,,,,,,
100069,M,000327,JEQUETEPEQUE,09,11,,,,SEN,,,,,-79.566940,,20,,,-7.333610,C,C,CON,,,,,,
100070,M,000390,JUANCITO,11,11,,,,SEN,,,,,-74.866940,,124,,,-6.033610,C,C,CON,,,,,,
100071,M,000845,LA CAPILLA,46,16,,,,SEN,,,,,-71.200280,,"2,306",,,-16.766940,C,C,CON,,,,,,
100072,M,000179,LA CRUZ,02,12,,,,SEN,,,,,-80.569270,,6,,,-3.628290,F,C,CON,,,,,,
100073,M,155120,LA CRUZADA,08,15,,,,SEN,,,,,-76.400280,,"4,600",,,-11.033610,C,C,CON,,,,,,
100074,M,153218,LA LLICA,11,15,,,,SEN,,,,,-78.516940,,"2,919",,,-6.783610,C,C,CON,,,,,,
100075,M,000145,LA QUEBRADA,03,11,,,,SEN,,,,,-72.283610,,"1,200",,,-12.666670,C,C,CON,,,,,,
100076,M,153116,LAGUNA COMPUERTAS,09,15,,,,SEN,,,,,-78.816940,,"2,236",,,-7.133610,C,C,CON,,,,,,
100077,M,155440,LAGUNA HUARON,08,15,,,,SEN,,,,,-76.416940,,"4,650",,,-11.016940,C,C,CON,,,,,,
104074,M,000137,HUASIMO,02,11,,,,SEN,,,,,-80.533610,,750,,,-4.000280,C,C,CON,,,,,,
111140,M,155482,HUEQUE,08,15,,,,SEN,,,,,-76.283610,,"4,234",,,-11.233610,C,C,CON,,,,,,
100078,M,155436,LAGUNA PUN RUN,08,15,,,,SEN,,,,,-76.450280,,"4,350",,,-10.833610,C,C,CON,,,,,,
100079,M,150004,LAGUNA RAMON,05,15,,,,SEN,,,,,-80.600280,,25,,,-5.500280,C,C,CON,,,,,,
111017,M,000533,HUMAYA,23,11,,,,SEN,,,,,-77.416940,,310,,,-11.100280,C,C,CON,,,,,,
116027,M,000879,ILAVE,06,11,,,,SEN,,,,,-69.640390,,"3,874",,,-16.059940,F,C,CON,,,,,,
115029,M,000765,IMATA,45,11,,,,SEN,,,,,-71.090620,,"4,475",,,-15.842660,F,C,CON,,,,,,
100080,M,152304,LAGUNAS,06,15,,,,SEN,,,,,-75.666100,,120,,,-5.219400,F,C,CON,,,,,,
109059,M,154304,IPARIA,11,15,,,,SEN,,,,,-74.466940,,190,,,-9.300280,C,C,CON,,,,,,
100081,M,000779,LAMPA,03,11,,,,SEN,,,,,-70.374150,,"3,866",,,-15.361090,F,C,CON,,,,,,
100082,M,000603,LAS PALMAS,26,11,,,,SEN,,,,,-77.000280,,74,,,-12.150280,C,C,CON,,,,,,
100083,M,152411,LAS PALMERAS,01,15,,,,SEN,,,,,-74.866130,,208,,,-8.582490,C,C,CON,,,,,,
100084,M,000365,LLAUCANO,11,11,,,,SEN,,,,,-78.533610,,"2,739",,,-6.733610,C,C,CON,,,,,,
100085,M,153239,LLAUCANO,11,15,,,,SEN,,,,,-78.533610,,"2,722",,,-6.683610,C,C,CON,,,,,,
100086,M,158219,LLOQUE,46,15,,,,SEN,,,,,-70.733610,,"3,666",,,-16.316940,C,C,CON,,,,,,
100087,M,157336,LOMAS DE ATIQUIPA,00,15,,,,SEN,,,,,-74.366940,,291,,,-15.800280,C,C,CON,,,,,,
100088,M,000782,LOS UROS,00,11,,,,SEN,,,,,-69.974130,,"3,819",,,-15.820390,F,C,CON,,,,,,
111045,M,000599,ISLETA ANCON,00,16,,,,SEN,,,,,-77.196910,,2,,,-11.779450,C,C,CON,,,,,,
111024,M,000544,LA CANTUTA,26,12,,,,SEN,,,,,-76.701970,,836,,,-11.945890,P,C,CON,,,,,,
109060,M,154416,LA MERCED,19,15,,,,SEN,,,,,-77.683610,,"4,174",,,-9.700280,C,C,CON,,,,,,
105079,M,000272,JAZAN,09,11,,,,SEN,,,,,-77.975690,,"1,354",,,-5.944850,F,C,CON,,,,,,
112054,M,000631,LA CAPILLA  2,29,11,,,,SEN,,,,,-76.493140,,414,,,-12.521690,P,C,CON,,,,,,
118004,M,000901,JORGE BASADRE,50,13,,,,SEN,,,,,-70.251530,,560,,,-18.026890,F,C,CON,,,,,,
115070,M,152168,JOLLOJELLO,45,15,,,,SEN,,,,,-71.800280,,"4,377",,,-15.883610,C,C,CON,,,,,,
104038,M,152145,JILILI,04,15,,,,SEN,,,,,-79.800280,,"1,236",,,-4.583610,C,C,CON,,,,,,
220205,H,220205,JESUS TUNEL,12,05,,,,SEN,,,,,-78.403760,,"2,568",,,-7.220640,F,C,CON,,,,,,
107022,M,140308,JUANJUI,07,14,,,,COR,,,,,-76.733780,,275,,,-7.174950,P,C,CON,,,,,,
106088,M,153300,JEPELACIO,01,11,,,,SEN,,,,,-76.907600,,"1,057",,,-6.112740,F,C,CON,,,,,,
107094,M,153342,JUANJUI (TABACO),07,15,,,,SEN,,,,,-76.733610,,450,,,-7.133610,C,C,CON,,,,,,
106047,M,000333,JAYANCA,56,11,,,,SEN,,,,,-79.768690,,78,,,-6.331590,F,C,CON,,,,,,
111005,M,000503,JAUJA,08,11,,,,SEN,,,,,-75.130100,,"3,604",,,-11.747900,F,C,CON,,,,,,
114003,M,000673,JASSU,36,11,,,,SEN,,,,,-74.333610,,"4,066",,,-14.666940,C,C,CON,,,,,,
205102,H,205102,JARUMA,49,05,,,,SEN,,,,,-69.933610,,"4,545",,,-17.366940,C,C,CON,,,,,,
115109,M,157403,JARPANA,03,15,,,,SEN,,,,,-70.783610,,"4,361",,,-15.516940,C,C,CON,,,,,,
204811,H,204811,JAPOJUNCO,48,05,,,,SEN,,,,,-70.266940,,"4,538",,,-16.850280,C,C,CON,,,,,,
116041,M,158202,LLUTA,45,15,,,,SEN,,,,,-72.016940,,"2,984",,,-16.016940,C,C,CON,,,,,,
107055,M,153111,LIVES,09,15,,,,SEN,,,,,-79.040450,,"1,931",,,-7.080200,F,C,CON,,,,,,
114057,M,152002,LLALLY,02,15,,,,SEN,,,,,-70.885940,,"4,228",,,-14.936810,C,C,CON,,,,,,
105113,M,152208,BAGUA,09,15,,,,CON,,,,,-78.466670,,700,,,-5.600000,C,A,CON,,,,,,
104045,M,152154,LAS ARREBIATADAS,04,15,,,,SEN,,,,,-79.466940,,"3,500",,,-4.750280,C,C,CON,,,,,,
104081,M,000210,LOBITOS,00,11,,,,SEN,,,,,-81.266940,,25,,,-4.450280,C,C,CON,,,,,,
116046,M,158209,LAS SALINAS,45,11,,,,SEN,,,,,-71.152100,,"4,349",,,-16.320600,F,C,CON,,,,,,
104049,M,152158,LAS PIRCAS,04,15,,,,SEN,,,,,-79.800280,,"3,265",,,-4.983610,C,C,CON,,,,,,
108026,M,000458,LAS PALMERAS DE UCAYALI,01,11,,,,SEN,,,,,-74.866130,,170,,,-8.582490,F,C,CON,,,,,,
104017,M,152104,LAS LOMAS,04,15,,,,SEN,,,,,-80.250280,,255,,,-4.633610,C,C,CON,,,,,,
220402,H,220402,BALSAS,10,06,,,,SEN,,,,,-78.030560,,"1,000",,,-6.844170,C,C,CON,,,,,,
220110,H,220113,LAURICOCHA,13,05,,,,SEN,,,,,-76.650280,,"3,845",,,-10.300280,C,C,CON,,,,,,
108004,M,000410,LAREDO,11,11,,,,SEN,,,,,-78.850280,,253,,,-8.083610,C,C,CON,,,,,,
116054,M,158316,LARAQUERI,05,15,,,,SEN,,,,,-70.050280,,"3,935",,,-16.133610,C,C,CON,,,,,,
116033,M,000889,LARAQUERI,05,11,,,,SEN,,,,,-70.045870,,"3,939",,,-16.135990,F,C,CON,,,,,,
202804,H,202804,LARANCOCHA,25,05,,,,SEN,,,,,-76.800280,,"1,290",,,-11.683610,C,C,CON,,,,,,
116037,M,157318,JANACANCHA (CAYLLOMA),09,15,,,,SEN,,,,,-71.766940,,"4,299",,,-15.183610,C,C,CON,,,,,,
112077,M,140491,LIMATAMBO,26,14,,,,COR,,,,,-77.001150,,136,,,-12.107980,C,C,CON,,,,,,
109024,M,000461,LLATA,13,11,,,,SEN,,,,,-76.783610,,"3,239",,,-9.550280,C,C,CON,,,,,,
112110,M,155496,LIRCAY,08,15,,,,SEN,,,,,-74.716940,,"3,391",,,-12.983610,C,C,CON,,,,,,
112065,M,000657,LIRCAY,08,11,,,,SEN,,,,,-74.718100,,"3,303",,,-12.981500,F,C,CON,,,,,,
112003,M,000490,LINCE,26,11,,,,SEN,,,,,-77.030640,,109,,,-12.083180,C,C,CON,,,,,,
203811,H,203811,LAS TRANCAS,36,05,,,,SEN,,,,,-74.883610,,613,,,-14.966940,C,C,CON,,,,,,
114095,M,157417,LIMBANI,05,15,,,,SEN,,,,,-69.684300,,"3,120",,,-14.126900,C,C,CON,,,,,,
220808,H,220809,LEONERA,08,06,,,,SEN,,,,,-79.266940,,"2,365",,,-5.416940,C,C,CON,,,,,,
106082,M,153224,LEIMEBAMBA,09,15,,,,SEN,,,,,-77.800280,,"2,800",,,-6.550280,C,C,CON,,,,,,
110103,M,155426,LECHE COCHA,05,15,,,,SEN,,,,,-75.950280,,"4,383",,,-10.583610,C,C,CON,,,,,,
203005,H,203005,MANCHAY,27,06,,,,SEN,,,,,-76.829440,,229,,,-12.141940,C,C,CON,,,,,,
112053,M,000630,MANCHAY BAJO,27,11,,,,SEN,,,,,-76.866940,,164,,,-12.166940,C,C,CON,,,,,,
103009,M,150201,MANITI,05,16,,,,SEN,,,,,-72.840900,,125,,,-3.520300,F,C,CON,,,,,,
112141,M,156125,MANTA,08,15,,,,SEN,,,,,-75.200280,,"4,050",,,-12.616940,C,C,CON,,,,,,
201714,H,201714,MANTA,14,06,,,,SEN,,,,,-77.883610,,"2,510",,,-8.600280,C,C,CON,,,,,,
112014,M,000510,MANTACRA,08,11,,,,SEN,,,,,-74.816940,,"2,863",,,-12.483610,C,C,CON,,,,,,
112114,M,155502,MANTACRA,08,15,,,,SEN,,,,,-74.816940,,"2,863",,,-12.483610,C,C,CON,,,,,,
111142,M,155484,MANTARO,08,15,,,,SEN,,,,,-75.383610,,"3,355",,,-11.816940,C,C,CON,,,,,,
115114,M,157411,MAnAZ,04,15,,,,SEN,,,,,-70.333610,,"3,920",,,-15.800280,C,C,CON,,,,,,
112071,M,000676,MARANURA,03,11,,,,SEN,,,,,-72.666940,,"1,063",,,-12.950280,C,C,CON,,,,,,
106075,M,153204,LLAPA,09,15,,,,SEN,,,,,-78.683610,,"3,231",,,-6.983610,C,C,CON,,,,,,
108057,M,154305,MASISEA,11,15,,,,SEN,,,,,-74.316940,,158,,,-8.600280,C,C,CON,,,,,,
112146,M,156201,MATIBAMBA,08,15,,,,SEN,,,,,-74.816940,,"2,075",,,-12.083610,C,C,CON,,,,,,
116004,M,000802,MATARANI,00,16,,,,SEN,,,,,-72.100280,,166,,,-16.983610,C,C,CON,,,,,,
107067,M,153222,MATARA,12,15,,,,SEN,,,,,-78.233610,,"2,922",,,-7.216940,C,C,CON,,,,,,
111014,M,000526,MARAVILCA,08,16,,,,SEN,,,,,-75.100280,,"4,550",,,-11.883610,C,C,CON,,,,,,
110086,M,155285,MATACOCHA,05,15,,,,SEN,,,,,-75.866940,,"3,790",,,-10.800280,C,C,CON,,,,,,
111100,M,155236,MARCA (CAMPAMENTO DE REPOSO),08,15,,,,SEN,,,,,-76.333610,,"4,500",,,-11.416940,C,C,CON,,,,,,
220213,H,220213,MASHCON,12,05,,,,SEN,,,,,-78.478330,,"2,662",,,-7.165000,F,C,CON,,,,,,
200702,H,200703,MARRIPON,56,06,,,,SEN,,,,,-79.650280,,195,,,-6.100280,C,C,CON,,,,,,
204601,H,204601,MARIA PEREZ,44,05,,,,SEN,,,,,-72.016940,,"4,540",,,-15.283610,C,C,CON,,,,,,
202928,H,202933,MARCAPOMACOCHA,08,06,,,,SEN,,,,,-76.300280,,"4,400",,,-11.433610,C,C,CON,,,,,,
114064,M,157100,MALLUCHIMPANA,35,15,,,,SEN,,,,,-75.283610,,"2,525",,,-14.100280,C,C,CON,,,,,,
103033,M,000103,MATAPALO,01,11,,,,SEN,,,,,-80.216940,,74,,,-3.700280,C,C,CON,,,,,,
117046,M,159102,LLUTA,50,15,,,,SEN,,,,,-70.033610,,"2,157",,,-17.833610,C,C,CON,,,,,,
220809,H,220810,MANCHARA ALTO,08,06,,,,SEN,,,,,-79.266940,,"3,300",,,-5.266940,C,C,CON,,,,,,
110107,M,155430,MACHAVADO,05,15,,,,SEN,,,,,-75.950280,,"4,268",,,-10.700280,C,C,CON,,,,,,
111022,M,000539,HUAYAN,24,11,,,,SEN,,,,,-77.122000,,346,,,-11.452810,F,C,CON,,,,,,
112121,M,155511,HUAYTAPALLANA,08,15,,,,SEN,,,,,-75.033610,,"4,500",,,-12.016940,C,C,CON,,,,,,
111131,M,155466,HUASCACOCHA,08,15,,,,SEN,,,,,-76.083610,,"4,540",,,-11.583610,C,C,CON,,,,,,
230705,H,230705,HUASAPAMPA,10,05,,,,SEN,,,,,-73.950000,,"2,900",,,-14.266670,P,C,CON,,,,,,
111030,M,000555,HUASAHUASI,05,11,,,,SEN,,,,,-75.639100,,"2,747",,,-11.267700,F,C,CON,,,,,,
116003,M,000799,HUASACACHE,45,11,,,,SEN,,,,,-71.566350,,"2,200",,,-16.457740,F,C,CON,,,,,,
109047,M,154109,HUAYAN,19,15,,,,SEN,,,,,-77.716940,,"2,560",,,-9.883610,C,C,CON,,,,,,
110093,M,155292,HUISCAPALLAC,05,15,,,,SEN,,,,,-75.933610,,"4,400",,,-10.850280,C,C,CON,,,,,,
117028,M,158311,ILABAYA,48,15,,,,SEN,,,,,-70.516940,,"1,518",,,-17.416940,C,C,CON,,,,,,
117016,M,000863,ILABAYA,48,11,,,,SEN,,,,,-70.512810,,"1,425",,,-17.417830,F,C,CON,,,,,,
204807,H,204807,ICHUPAMPA,44,05,,,,SEN,,,,,-71.916940,,"4,513",,,-15.666940,C,C,CON,,,,,,
111044,M,000591,IBERIA,07,11,,,,SEN,,,,,-69.583610,,295,,,-11.350280,C,C,CON,,,,,,
107075,M,153273,HUAYLLABAMBA,12,15,,,,SEN,,,,,-78.316940,,"3,202",,,-7.466940,C,C,CON,,,,,,
106086,M,153240,HACIENDA TONGOD,07,15,,,,SEN,,,,,-78.816940,,"2,650",,,-6.766940,C,C,CON,,,,,,
107032,M,000315,HACIENDA TUNAD,09,11,,,,SEN,,,,,-78.716940,,"1,527",,,-7.166940,C,C,CON,,,,,,
112100,M,155478,HUICHICOCHA,31,15,,,,SEN,,,,,-75.583610,,"4,630",,,-12.833610,C,C,CON,,,,,,
112047,M,000621,HUAYUCACHI,08,16,,,,SEN,,,,,-75.200280,,"3,237",,,-12.116940,C,C,CON,,,,,,
110014,M,000527,HUAYTO,21,11,,,,SEN,,,,,-77.650280,,330,,,-10.650280,C,C,CON,,,,,,
113030,M,000678,HUYRO,03,11,,,,SEN,,,,,-72.450280,,"2,326",,,-13.066940,C,C,CON,,,,,,
117045,M,159100,GRANDE,49,15,,,,SEN,,,,,-70.083610,,"2,973",,,-17.650280,C,C,CON,,,,,,
103024,M,151500,FRANCISCO ORELLANA,02,11,,,,SEN,,,,,-72.766670,,137,,,-3.423330,F,C,CON,,,,,,
104020,M,152108,FRIAS,04,15,,,,SEN,,,,,-79.850280,,"3,100",,,-4.933610,C,C,CON,,,,,,
202602,H,202602,FUNDICION,23,06,,,,SEN,,,,,-76.766940,,"4,160",,,-10.533610,C,C,CON,,,,,,
114051,M,000855,FUNDO DON CARLOS,35,12,,,,SEN,,,,,-75.700280,,425,,,-14.000280,C,C,CON,,,,,,
111012,M,000524,FUNDO HUAYHUASCA,08,16,,,,SEN,,,,,-75.316940,,"3,390",,,-11.866940,C,C,CON,,,,,,
112021,M,000584,FUNDO LA VICTORIA,08,16,,,,SEN,,,,,-75.233610,,"3,275",,,-12.016940,C,C,CON,,,,,,
114045,M,000793,FUNDO ROSARIO,35,11,,,,SEN,,,,,-75.583610,,526,,,-14.133610,C,C,CON,,,,,,
110085,M,155284,GALLORUMI,05,15,,,,SEN,,,,,-75.900280,,"4,200",,,-10.833610,C,C,CON,,,,,,
110068,M,155222,GAZUNA ALTA,23,15,,,,SEN,,,,,-76.833610,,"5,034",,,-10.516940,C,C,CON,,,,,,
104071,M,000281,GENARO HERRERA,11,12,,,,SEN,,,,,-73.669440,,103,,,-4.910030,F,C,CON,,,,,,
104072,M,000282,GENARO HERRERA,11,16,,,,SEN,,,,,-73.646940,,132,,,-4.899440,P,C,CON,,,,,,
221805,H,221806,GERA,01,06,,,,SEN,,,,,-76.883610,,"1,102",,,-6.133610,C,C,CON,,,,,,
110041,M,151208,GORGOR,21,15,,,,SEN,,,,,-77.040270,,"3,025",,,-10.621360,F,C,CON,,,,,,
107031,M,000314,HACIENDA CADENA,09,16,,,,SEN,,,,,-78.716940,,"1,527",,,-7.166940,C,C,CON,,,,,,
106033,M,000243,GRANJA MILITAR SASAPE,56,11,,,,SEN,,,,,-79.900280,,27,,,-6.483610,C,C,CON,,,,,,
200701,H,200702,HUALLABAMBA,56,06,,,,SEN,,,,,-79.700280,,156,,,-6.083610,C,C,CON,,,,,,
115103,M,157331,HACIENDA ATECATE,03,15,,,,SEN,,,,,-70.966940,,"4,449",,,-15.483610,C,C,CON,,,,,,
100005,M,000105,GUEPPI,01,11,,,,SEN,,,,,-75.250280,,191,,,-0.116940,C,C,CON,,,,,,
220605,H,220605,GUAYAQUIL,10,06,,,,SEN,,,,,-78.900280,,"2,118",,,-6.366940,C,C,CON,,,,,,
103028,M,000273,GUAYABAMBA,05,11,,,,SEN,,,,,-73.250280,,91,,,-3.750280,C,C,CON,,,,,,
110101,M,155424,GOYLLARISQUISGA,07,15,,,,SEN,,,,,-76.400280,,"4,825",,,-10.466940,C,C,CON,,,,,,
113027,M,000671,GRANJA MODELO,09,11,,,,SEN,,,,,-72.900280,,"4,217",,,-13.583610,C,C,CON,,,,,,
220805,H,220805,GRANADILLAS  ALTO,08,06,,,,SEN,,,,,-79.283610,,"1,870",,,-5.316940,C,C,CON,,,,,,
105060,M,000245,GRANJA EXPERIMENTAL,54,11,,,,SEN,,,,,-79.816940,,120,,,-5.833610,C,C,CON,,,,,,
220608,H,220608,GRANJA AZUL,10,06,,,,SEN,,,,,-79.100280,,"2,191",,,-6.350280,C,C,CON,,,,,,
106028,M,150705,GRANJA AZUL,10,15,,,,SEN,,,,,-79.066940,,"2,850",,,-6.366940,C,C,CON,,,,,,
106069,M,153112,GRANJA AZUL,10,15,,,,SEN,,,,,-79.116940,,"1,950",,,-6.350280,C,C,CON,,,,,,
105076,M,000262,PASABAR,54,12,,,,SEN,,,,,-79.819080,,124,,,-5.837220,F,C,CON,,,,,,
106045,M,000331,FERREnAF,07,11,,,,SEN,,,,,-79.779170,,29,,,-6.728330,C,C,CON,,,,,,
115129,M,007308,MACHAHUAY,44,11,,,,SEN,,,,,-72.503220,,"3,093",,,-15.653210,F,C,CON,,,,,,
115083,M,157308,MACHAGUAY,44,15,,,,SEN,,,,,-72.503260,,"3,091",,,-15.653300,C,C,CON,,,,,,
114039,M,000777,MACUSANI,05,11,,,,SEN,,,,,-70.422050,,"4,363",,,-14.066740,F,C,CON,,,,,,
113031,M,000679,MACHU PICCHU,03,11,,,,SEN,,,,,-72.545850,,"2,399",,,-13.166550,F,C,CON,,,,,,
204713,H,204714,LLUTA,45,05,,,,SEN,,,,,-72.016940,,"2,942",,,-16.050280,C,C,CON,,,,,,
115092,M,157317,MADRIGAL,44,11,,,,SEN,,,,,-71.806540,,"3,276",,,-15.609990,F,C,CON,,,,,,
110083,M,155282,LUICHOCOCHA,08,15,,,,SEN,,,,,-76.066940,,"4,500",,,-10.783610,C,C,CON,,,,,,
112134,M,156110,HUANGASCAR,31,16,,,,SEN,,,,,-75.833650,,"2,500",,,-12.898580,F,C,CON,,,,,,
110105,M,155428,HUANGUSH ALTO,05,15,,,,SEN,,,,,-75.883610,,"3,300",,,-10.666940,C,C,CON,,,,,,
